text,label
"9,945M",0
AD12-17 GRPs have increased slightly,0
from 39.&GRPs to 40.OGRPs,0
ADI2-17 CPM has decreased slightly from,0
$12.71 to S12.65,0
The total nuinber of spots have,0
decreased from 74 to 68,0
The total dollars allocated to ABC,0
Family has remained unchanged in Q1/QZ,0
"at $125,777 net.",0
We are moving forward with the Q1 flight,0
Please let us know,0
have any questions,0
regarding the Q2 portion of the,0
schedule_,0
Thanks_,0
Dave Calie Surirnary Rev sed,0
23.03X5,0
81841302,0
bcc,0
Buy,0
4132),0
Buy .,0
The,0
ifyou,0
PHILIP,0
MORRIS,0
U.,0
8 -,0
A _,0
I N T E R -,0
0 F F I C E,0
C 0 R R E S P 0 N D E N' C E,0
~jN,0
0},0
"Richmond,",6
Virginia,6
TO,0
F,1
C,1
Owen,1
DATE :,0
June,0
18,0
1990,0
FROM:,0
E .,1
Grizzel,1
REG,0
SUBJECT:,0
TLA,0
MONTHLY,0
SUMMARY,0
MAY,0
1990,0
The,0
Eollowing,0
is,0
1n,0
outline,0
of,0
our,0
activities,0
during May =,0
1990,0
Samples,0
subnitted,0
for,0
analysis,0
TLA,0
57,0
samples,0
were processed,0
through,0
the Primary,0
Routine,0
Chemical,0
International,0
75,0
samples,0
Oriental,0
Leaf,0
47,0
amples,0
Export,0
Blend,0
40,0
samples,0
Off-Shore,0
samples,0
Stemmery,0
sample,0
Speculative,0
@mple_,0
166,0
total,0
samples,0
II_,0
Results,0
Reported,0
Results,0
on,0
163,0
routine,0
chemical analysis,0
samples,0
were,0
reported_,0
III,0
Instrumentation/Equipment,0
Our,0
X-ray,0
machine,0
malfunctioned,0
on,0
May,0
10,0
1990 _,0
We,0
were,0
unable,0
to,0
perform,0
energy,0
calibration,0
After talking,0
with,0
Tracor,0
personnel,0
on,0
the  phone,0
they shipped,0
US,0
power,0
supply,0
board,0
and,0
an,0
options,0
board,0
Our,0
maintenance,0
personnel,0
replaced,0
the,0
power,0
gupply,0
board,0
and,0
Tracor,0
service,0
representative,0
tepped,0
Us,0
through,0
the,0
Process,0
of,0
adjusting,0
the,0
Pots,0
on,0
the,0
options,0
board,0
We,0
were,0
then,0
able,0
to,0
adjust,0
the,0
and,0
zero,0
to,0
bring,0
the,0
instrunent,0
back,0
on,0
line,0
The,0
cutter,0
drum,0
was,0
renoved,0
on,0
24,0
1990,0
and,0
taken,0
to,0
Jewett,0
Machine,0
They,0
placed,0
the,0
drun,0
on,0
their,0
coordinate,0
me,0
asur,0
machine,0
and will provi,0
uS,0
with,0
scaled drawing,0
of,0
it_,0
Hopefully,0
this,0
drawing,0
will,0
give,0
us,0
some,0
insight,0
into,0
we,0
have,0
had,0
50,0
much,0
difficulty obtaining,0
the,0
degired,0
cuts,0
Per,0
inch,0
00441176,0
19,0
gain,0
May,0
ing,0
de,0
why,0
OSHA,0
The,0
Occupational,0
Safety,0
and,0
Health,0
Administration,0
(OSHA),0
Of,0
the,0
United,0
States Department,0
Df Labor,0
has,0
issued,0
Notice,0
of Proposea,0
Rulemaking on,0
indoox,0
air qua,0
IAQ),0
and,0
tobacco Smoke_,0
It,0
would,0
impose,0
broad,0
requirements,0
on,0
employers,0
regarding,0
air,0
quality,0
and,0
operation,0
and,0
maintenance,0
of,0
"heating,",0
"ventilation,",0
and,0
air,0
conditioning,0
(HVAC) systens,0
It would effectively prohibit smoking,0
in indoor,0
ic places,0
Smoking,0
would be banned in restaurants,0
bars,0
private clubs,0
retail,0
establishments,0
office,0
buildings _,0
government,0
buildings_,0
bingo,0
parlors,0
bowling alleys,0
casinos,0
hotels and motels,0
sports arenas,0
and,0
every,0
other,0
indoor,0
space,0
except,0
residences,0
It,0
the,0
most,0
far-reaching,0
proposed,0
smoking,0
restriction,0
in,0
history,0
and,0
woula,0
override,0
every,0
less,0
restrictive,0
state,0
and,0
local,0
restriction,0
currently,0
on,0
the,0
books,0
It,0
would,0
apply,0
to,0
EVERY  workplace,0
regardless,0
'Of,0
"Bize ,",0
wIth,0
the,0
exception,0
of,0
sole,0
proprietorships,0
one,0
self-employed,0
"person,",0
with,0
no,0
employees),0
The,0
only,0
"""concession""",0
to,0
the,0
reality,0
that,0
45,0
million,0
adult,0
Americans,0
smoke,0
16,0
provision,0
for,0
smok,0
areas,0
which,0
1s,0
S0,0
burdensome they,0
are unlikely to,0
be provided by,0
more,0
than,0
handful,0
Of,0
enployers,0
if,0
any,0
Smoking,0
could,0
legally,0
take,0
place,0
only,0
in,0
Separate_,0
des_gnated,0
non-work,0
"areas ,",0
which,0
are,0
maintainea,0
(Ventilated),0
at,0
negative pressure 'compared,0
to,0
eurrounding,0
areas,0
and,0
separately,0
exhausted,0
to,0
the,0
outside.,0
Further _,0
no_employees,0
could,0
enter,0
the,0
area,0
for_work_purposes.,0
In,0
other,0
words,0
they,0
coula,0
go,0
into,0
the,0
designated,0
area,0
for,0
"""break ,",0
and,0
smoke,0
"cigarette,",0
but,0
not,0
to,0
work,0
Thus _,0
restaurant,0
or,0
bar could,0
not,0
have,0
smoking,0
room,0
in,0
which,0
fooa,0
or,0
drinks,0
were,0
"served,",0
or,0
from,0
which dirty,0
aishes,0
or,0
glasses,0
were,0
removed,0
by,0
workers,0
Even,0
routine,0
cleaning,0
Of,0
the,0
designated,0
area,0
room,0
woula,0
have,0
to,0
be,0
done,0
during,0
hours,0
in,0
which,0
no,0
smoking,0
Were,0
taking place.,0
In other,0
words,0
if,0
this,0
rule,0
i6 allowea,0
to,0
take,0
effect,0
there will,0
no,0
longer,0
be,0
single,0
bar,0
or,0
restaurant anywhere,0
in,0
America,0
the possible exceptions of,0
Indian reservations,0
the United,0
Nat,0
{ons;,0
and,0
foreign,0
embassies,0
and,0
consulates),0
in,0
which,0
you,0
can,0
be,0
served,0
food or,0
drink while smoking,0
cigarette,0
"(or pipe, cigar ,",0
whatever),0
3,0
8,0
ltiy,0
the,0
publ,0
ing,0
Coeilznd,0
TOBACCD COMPANY,0
MEMORANDUM,0
Internal,0
Memo,0
#775,0
January,0
1995,0
TO,0
Bondurant,1
E,1
DeLaura,1
(NYO),0
D,1
Jessup,1
5,0
T,1
Jones,1
4,0
Pasheluk,1
(NYO),0
T,1
Skinner,1
D_,1
Williams,1
Jah 1 0 %,0
FROM,0
Deaton,1
SUBJECT,0
Starch,0
Panel,0
"Summary (pdate""-",0
PROJECT NO:,0
3243,0
FINDINGS:,0
The,0
Starch,0
Panel,0
Sumary,0
Update,0
dated,0
10/18/94 should be,0
replaced,0
with,0
che,0
attached,0
suary,0
Nine product,0
evaluatiozs,0
are,0
Suma,0
rized,0
and,0
the,0
eight products,0
that,0
have,0
been shipped,0
31nce,0
the,0
last,0
update,0
are,0
shown,0
Lo-Fi,0
Panel,0
Harley-Davidsor,0
80,0
Study,0
"completed,",0
results,0
appended _,0
Monarch,0
100 :,0
Study,0
completed_,0
results appended_,0
3,0
Basic,0
85:,0
Study,0
"completed,",0
results appended_,0
Discount,0
Proto,0
100 :,0
Product,0
shipped,0
12/01/94 _,0
Discount,0
Proto,0
85,0
Product,0
shipped,0
12/01/94 _,0
Lotar,0
Panel,0
1,0
Bagic Lights,0
85,0
Study,0
"completed,",0
results appended _,0
Merit,0
100:,0
Study,0
"completed,",0
regulte appended_,0
3,0
Discount,0
Lights,0
Proto,0
100,0
Product,0
shipped 12/01/94,0
Discount,0
Lights,0
Proto,0
85 :,0
Product shipped,0
12/01/94 _,0
1,0
WOMBLE CARLYLE SANDRIDOE,0
RIa,0
1600 BBRT FNANCIAL CENTER,6
300 WEST SECOND STREET,6
"WINSTON-SALEM, NORTH CAROLINA 27101",6
MAILING ADDRESS,0
POST OFFICE DRAWER &4,6
OTHER OFFICES:,0
"WINSTON SALEM, NORTH CAROLINA 27102",6
TELEPHONE (910) 721+360p,4
ATLANTA CA,0
CRISTON WINDHAM,0
RACSMMILE (910) 121660,4
CHARLOTTE Nc,0
(910) 721*3687,4
RABIOH NC,0
RECEIVED,0
"September 15, 1995",0
SEP,0
8 1995,0
via federal express,0
"ME,W:",0
Even Hurwitz,1
Arnold,0
Porter,0
"555 Twelfth Street; N,W",6
Washington; DC. 20004-1202,6
Pozn Ts,0
ke,0
"Greg Fowler, Esq,",1
2esfovse,0
To,0
Shook; Hardy & Bacon,0
One Kansas City Place,6
1200 Main Street,6
Pro Poed,6
Kansas,6
MO 64105,6
Re:,0
FDA Response 0n,0
"Addiction""",0
EuLGMAKIrG,0
Dear Even &nd,0
(DeaFt),0
Enclosed,0
please,0
find,0
an,0
outline -,0
setting,0
forth,0
my,0
ideas,0
regarding,0
the,0
points,0
to,0
be,0
made,0
jn,0
response,0
to,0
the,0
proposed,0
mlemaking,0
We,0
also,0
attempted,0
to,0
reference,0
those   parts,0
of,0
Even'$,0
draft,0
that,0
may,0
be,0
relevant,0
to,0
the,0
specific   points.,0
After,0
You,0
have,0
had,0
chance,0
to,0
revew,0
"it,",0
please,0
contact,0
me,0
with any comments Or,0
suggestions for revision;,0
"Vsry truly yours,",0
G. Giston Windham,1
Enclosure,0
GCWIdd,0
1,0
8,0
Esq:,0
"City,",0
Greg:,0
have,0
CBNTORY,0
FP,0
85,0
CURREMTI,0
ACTION-BINDARD,0
SHORT,0
FERK,0
SIGNIFICANT,0
IMPROVEMENT,0
ON,0
KEY,0
ATTRIBUTES,0
WITH,0
NO,0
SIGNIFICANT,0
DECLINE,0
IN,0
OVERALL,0
RATING,0
VERSUS,0
CURRENT,0
PRODUCT,0
AMONG,0
COMPETITIVE,0
FF,0
FILTER,0
85MM,0
NON-MENTHOL,0
SMOKERS,0
25+ _,0
NO,0
SIGNIFICANT,0
DECLINE,0
ON,0
KEY,0
ATTRIBUTES,0
OR,0
OVERALL,0
RATING,0
VERSUS,0
CURREMT,0
PRODUCT,0
AMONG,0
FRANCHISE,0
SMOKERS,0
18+_,0
IONG,0
TERM,0
SUPERIORITY,0
VERSUS,0
RICHLAND,0
85,0
ON,0
KEY,0
ATTRIBUTES,0
AND,0
OVERALL,0
RATING,0
AMONG,0
COMPETITIVE,0
FF,0
85MM,0
NON-MENTHOL,0
SMOKERS _,0
25+ _,0
PARITY,0
VERSUS,0
RICHLAND,0
85,0
ON,0
KEY,0
ATTRIBUTES,0
AND,0
QVERALL RATING,0
AMONG,0
FRANCHISE,0
SMOKERS,0
18+,0
PRODUCT,0
RBBULB,0
WAvB,0
III,0
86-31115,0
25+,0
FFNM,0
85,0
18+,0
FRANCHISE,0
CENTURY,0
85,0
50.2,0
54.4,0
DIRECTIONAL,0
DIFFERENCE,0
RICHLAND,0
85,0
51.4,0
47.9,0
BTRENGTHB,0
NEAKNESB,0
8TRENGTH,0
NBARNEB8,0
SMOOTHER,0
STRENGTH,0
LESS,0
HARSH,0
HARD,0
TO,0
DRAW,0
LESS,0
BITTER,0
LESS,0
TOBACCO,0
TASTE,0
LESS,0
ARTIFICIAL,0
TASTE,0
BABED,0
ON._HALF-BAMPLB,0
READ,0
9,0
4,0
he,0
FRANCIS,0
PURCEL,0
COUNTY OF NASSAU,0
"DEPARTMENT OF DRUG & ALCOHOL ADDIC""",0
NASSAU COUNTY MEDICAL CENTER,0
2201 HEMPSTEAD TPKE BLDG,0
EAST MEADOW; N.Y_,0
554,0
"February 11,",0
1985,0
llis,1
L.,1
"Blaunstein, Exec.",1
Director,0
National,0
Assoc.,0
of,0
State,0
Boards of Education,0
701,6
N.,6
Falrfax St.,6
Suite,6
340,6
"Alexandria,",6
VA,6
22314,6
Dear,0
Ms .,0
Blaunstein:,0
We,0
have,0
received,0
our shipment of,0
"""Helping Youth",0
Decide,0
and wish,0
to,0
thank,0
you for your prompt,0
and,0
generous responge .,0
We,0
have,0
already begun,0
to distribute,0
this brochure,0
to,0
comunity,0
group,0
that,0
18 holding,0
Femily Life,0
Ingtitute,0
soon .,0
"In March,",0
we will,0
be,0
distributing,0
to,0
parents,0
who will,0
be,0
attending,0
our,0
Parent,0
Networks,0
Conference,0
This,0
18 just,0
begtnning.,0
We,0
will,0
surely,0
share,0
the opinions of others,0
about,0
the,0
brochure,0
25 we,0
becoue,0
aware,0
of,0
them .,0
"For ourselves,",0
it produces,0
very,0
tive,0
reaction:,0
The material,0
is,0
very pertinent,0
to,0
ouI,0
programs,0
"and ""congtltuents",0
It,0
1s,0
intelligently,0
and,0
attractively presented _,0
We,0
2re,0
enthusiagtic,0
about,0
dfstributtog,0
thi8 quality,0
brochure,0
we will,0
be,0
able,0
to,0
contact,0
you,0
once,0
OuI,0
supply,0
is,0
depleted.,0
Sincerely,0
Xeknkkz,0
Anita,1
L.,1
Schanback,1
"Project Coordinator,",0
Parent Networking,0
TIMN 199400,0
EDUCATION,0
INTAKE,0
OUTPATENT SERVICES,0
VOCATICNAL SERYICES,0
ALcchOlIs SERVICES,0
ADMINISTRATIONI,0
542,0
2301,0
542-3925,4
542-3922,4
542-3951,4
542-3975,4
56D',0
973,0
ijul,0
Phy-,0
posi,0
hope,0
again,0
Irg,0
DATE:,0
OOH CREDIT FORM,0
MARKET:_EALETEWSLE,0
NC,0
PLANT OPERATOR:,0
Dbbf,0
CONTRACT,0
1S67 kcm,0
MEDIA DeS:,0
"(POs,BLP,BLA,SPA,PER,PFF,WNG);",0
BRAND CREDITED:,0
DISCREPANCY,0
MONTH:,0
Ty_Aues,0
CREDIT APPLIED MONTH (FOr UPDATING,0
USEONLY):_,0
AVOUNT CREDITED:,0
62,0
REASON FOR CREDIT:,0
3Ess,0
W{Ttn,0
SCHDDL,0
YPNTIS,0
1,0
Sta,0
433,0
Corillard,0
MEMORANDUM,0
June,0
25 _,0
1985,0
TO:,0
A_,1
"P,",1
Pasheluk,1
FROM =,0
R.,1
Benson,1
RE :,0
TROE,0
BRAND,0
BOOK,0
Attached,0
is,0
an,0
updated,0
set,0
of project,0
sumaries,0
to,0
be,0
inserted,0
in,0
your,0
Brand,0
Book _,0
R.,0
B_,0
Imn,0
Att,0
cc,0
J.,1
R.,1
Ave,1
M.,1
E;,1
Capra,1
"J,",1
Daghlian,1
E,0
F,0
DeLaura,0
E,1
Farrell,1
S_,1
Jones,1
T,0
E:,0
Mau,0
L.,1
R-,1
Moroz,1
F,1
Smith,1
4:,0
J,1
Staub,1
1,0
PHIlip,0
MORRIS,0
U,0
5 _,0
A,0
n TE R,0
0 F F | c E,0
C 0 R R E $ P 0 n D E N € E,0
Richhond,6
Yirginia,6
Mr _,0
C,0
Altizer,0
Date:,0
October 20,0
1981,0
#,0
To:,0
J,1
G,1
Lightner,1
Subject:,0
Experinental,0
Cigarettes,0
From,0
Panana,0
(01 BN-Y),0
The,0
analyses,0
requested,0
for,0
the,0
"""Chesterfield",0
Size,0
cigarettes,0
and,0
Experimental,0
Chesterfleld KIng,0
Size  cigarettes,0
from Panama,0
are,0
reported,0
Thege,0
samples,0
were,0
received,0
for,0
test-,0
October 8,0
1981,0
in,0
unidentifled,0
white,0
pecks,0
coded,0
0215,0
ing,0
216,0
1217,0
and,0
1218,0
respectively,0
Chesterfield,0
K,0
S ize,0
Experimental,0
20,0
(White,0
Chesterfield King,0
Size,0
Soft,0
Pack _,0
20 ' 8,0
(White,0
Soft,0
Pack-,0
Control,0
37,0
Bright,0
67 Bright:,0
97,0
Bright,0
Coded,0
#215,0
#216,0
217,0
1l218,0
Smoke,0
Butt,0
th,0
mm,0
27,0
27,0
27,0
27,0
FTC,0
Tar,0
mg,0
cigt.,0
14 _,0
5,0
16.1,0
14,0
15,0
TPM,0
mg,0
'7cig8,0
18_,0
9,0
20.7,0
19,0
2,0
19,0
8,0
Nicotine,0
mg/cigt_,0
0.92,0
1,0
01,0
0.91,0
0,0
Puffshcigt,0
8,0
0,0
8,0
8,0
8,0
WKR,0
Cigarette,0
Total,0
RTD,0
in,0
of H2,0
2,0
'4.0,0
4,0
mM,0
of H2',0
104,0
107,0
102,0
104-,0
Filter,0
RTD,0
in.,0
of,0
2,0
2,0
8,0
"2,8",0
2.8,0
mn,0
of,0
8230,0
74,0
71,0
71,0
71,0
Dilution,0
None,0
None,0
None,0
None,0
Filler,0
Wt_,0
6f,0
tob,0
8,0
0.765,0
0.764,0
0.760,0
768,0
1000799097,0
JGL,0
rrs,0
CBL-06595,0
cc,0
Mr _,1
W.,1
G,1
Lloyd,1
Mr _,1
H.,1
Ganteaume,1
Mr,1
F,1
A,1
Lowan,1
Mr _,0
L,0
Myracle,0
"Mr. ""J",1
E,1
Wickhan,1
Analytical,0
File,0
King,0
ing,0
Leng,0
24,0
SIAIUS SUMAAnk,0
PRODUCL QUALJIY PROJECL,0
5-34,0
WORKING PARTY,0
IV,0
DATE :,0
5/80,0
BY=,0
Nanney/ Johnson,1
Problem/Oeportuntty;,0
Variation in G-13 content 0f cigarettes,0
due,0
to poor,0
control,0
of G-13 entering final,0
blend and subsequent incomplete mixing.,0
II,0
Prlorlty:,0
MI,0
Rccomended Actlon;,0
Expedite,0
installation of conveyor scales,0
for control,0
of,0
amount 0f 6-13 added,0
to Part,0
II of,0
the,0
blend;,0
improve mixing after G-13 and,0
Part,0
IJ,0
are combined _,0
JV,0
Results/ Jmpact Expected:,0
Inproved,0
uniformity of G-13.content,0
in a11 cigarettes_,0
Estinated Costs,0
Capita) Expenditure,0
Operat ing Cost/Ycar,0
VI,0
Status/ Schedule/Vork Plan:,0
In progress;,0
to,0
be completed,0
in 1982 .,0
VII,0
Obstacles/Difficultics,0
EncoutcredExprcted;,0
VIMI,0
Respons tbLLttx:,0
Manufacturing,0
Engincer=,0
IX,0
Rcwarks:,0
5/5/80,0
Insta | Iatton 0f conveyor scales,0
is complete.,0
Acquisition of,0
Hauni,0
'cooler/blender for testing is,0
in progress _,0
1,0
8,0
ing,0
Ivc,0
"X1#""",0
1uer,0
IEOKRT',0
April,0
1987,0
"Jack Gauldic,",1
PhD,0
Dept of Pathology,0
McMaster University,0
"Health Sciences Centre, 4HIZ",0
1200 Main St. Wcst,6
"Hamilton, Ontario, Canada LSN 3Z5",6
Re: Grant No. 1683A,0
Dear Dr_,1
Gauldie:,1
"The Council for Tobecco Research, USA,",0
Inc_,0
is pleascd to award you,0
continuation,0
grant in the amount of $76.-58.00 fur,0
the period from,0
"1987 t0 June 30, 1988 for the",0
study proposed in your application,0
"""Fibroblast-Mast Cell Interaction in",0
Inflammatory,0
Disease,0
js understood that this grant is made,0
subject to acceptance by institutional,0
authorities.,0
The award is made without guarantee of,0
"support beyond June 30, 1988, even",0
though,0
we,0
recognize that your applicalion proposes,0
a study extending Lwo yexrs beyond that,0
datc_,0
"Therefore, if by November 30_",0
1987 You submit t0 us a formal renewal,0
"application, including a",0
"report 0f your progress to date, your",0
request will reccivc consideration,0
Your attention is called to the encloscd,0
"""Important Procedural Information for",0
Grantees,0
"Please fill in the artached ""Notice of",0
"Research Project"" and return it t0 me_",0
Drs_,0
"Harmon McAllister, Rescarch Director,",0
"and David Store, Associate Research",0
Director_,0
witl,0
serve as your primary contact with our,0
scientific,0
"on matters concerning your grant,",0
Please cansult the staff,0
28,0
"questions or problems arise, and keep US",0
informed about the progress,0
of your study,0
As Principal Investigator_,0
You Should know that CTR recovers,0
unexpended balances at,0
the end of cach grant year,0
We suggest that you personally keep an,0
accurate record of,0
expcnditures and commitments,0
t0 assurc that You aglce with your,0
instilution's official financial,0
statcment &t the end of the grant year,0
Please note that year-end deficits,0
caunot be rccovered,0
"fror CTR, cven from funds awarded in a",0
subsequent year_,0
"Finally, please be aware that OuI",0
failuje to receive timely annual,0
financial statements from Your grants,0
office will stop further,0
grant payments.,0
Appropriate forms will be sent to Your,0
financia] officer at thc end 0f the,0
"grant year ,",0
Administrative problems are relatively,0
rare and,0
we,0
hope that this slatement of our,0
fisca} policics will obviate,0
possible misunderstandings,0
"Cordially,",0
Szl,0
Robert F_,1
Gertenbach,1
Encts_,0
Mr_,0
Brian,1
Underdown,1
RFG;mjs,0
bcc,0
Auditor _,0
LP,0
"RO' K,",0
Monitor,0
HJC,0
MJS,0
File,0
50177282,0
"22 ,",0
July,0
Lung,0
staff,0
an;,0
cc:,0
DOCUMENT,0
GLEARANCE_SHEET,0
IK 227 _ 7,0
MK #,0
DATE ROUTED:,0
March,0
21,0
1989,0
Contract,0
4036-07-60,0
CONTRACT,0
SUBJECT,0
Car_Care_Promotions_,0
for_Gemel,0
Company,0
Total,0
Marketing,0
Brand(s),0
Genel,0
Total,0
Cost,0
"S18,500,QQ",0
Current Year EFO:,0
"(S18,500_O0J",0
Brlef Description:,0
Pevelopnent,0
of,0
car,0
care,0
promotions for,0
the,0
Cauel,0
Brand,0
Implementer,0
L,0
Conred,0
G/L |Code :,0
04-23-4406-8500-855,0
(901016-249001),0
Reylew _Routing:,0
DEPARTMENT,0
NAME,0
SIGNATURE,0
DATE_,0
Elo,0
Services_,0
MHKAP,0
MH,0
3308,0
sbulaa,0
Pronotlon,0
CLS,0
Promotlon,0
DMS,0
3kzlgs,0
Promotlon,0
Approved by,0
BHK,0
RETURN TQi,0
NAME,0
Dreama,1
SLmmons _,1
DEPARTMENT,0
PromotLon,0
LOCATION,0
Sth,6
Eloor_ Rex,6
Bldg  _,6
NQTE;,0
The,0
Document Origtnator,0
must malntain,0
on ffle,0
copy of,0
the,0
sLgned,0
document,0
clearance,0
sheet,0
In accordance,0
wfth established,0
Company,0
recordg,0
retentIon schedules,0
Axz,0
3,0
JBC :,0
3-21-3,0
#,0
REcFIVEi),0
~didry,0
Ccmoxxh,0
tnmonc,0
1$,0
INBIFO Institut fur biologische Forschs,0
Koln,0
20.My.92,0
NDAMwOQAT3ITO.WM,0
15322,0
c:,0
UBERPRUFUNG VON P OSCO,0
3179,0
B1o29 DURCH QA,0
BLATT-NR ; k von 2,0
TTTEL,0
Clyarelle IRaF,0
90-Doy Inhalabon Stidy 00 Rub,0
(D,0
PBOEZETYLNKL 20.Mu 92,0
UBERPRCFTEEPAAAMETER,0
BEANSTANDUNG,0
Bcsnau;g dc: AHM-Akuvidt,0
SOP,0
kein,0
Hcnicl.cr des Tesunixes,0
Heorilon dcs (nkubellonsanute,0
inkuudilun,0
Profuk-ilfun; un8,0
Besennftung,0
2Mt 9 .,0
MA;DATUNZN,0
Aiu ;,0
&,0
IFTIILASO:,0
TonAcCo,0
CORPORAT]OX,0
16Co),0
WVuxt Fitt,0
Street,0
Loisville,0
Rantucky,0
"11,",0
1971,0
'Dr .,1
David G. Bailey,1
Unfted States,0
artnent,0
of Agciculture,0
600,6
East Mermald Lane,6
Philadelphia_,6
PennsyIvania,6
19118,6
Dear,0
Dr .,0
Bailey:,0
We would,0
much appreciate receiving,0
copy of your paper:,0
ELECTRON MICROSCOPY OF CURED AND,0
FERMENTED CIGAR,0
FILLER TOBACCO ;,0
D.G. Bafley=,1
Carroll,0
and,0
J.R.,0
Cfsle,0
ag Presented at the Tventy-Third Tobacco,0
Chemists,0
Research,0
Conference,0
in,0
"Philadelphia, Pennsylvania,",0
October,0
22-24,0
1969,0
if it,0
is,0
available_,0
If,0
the,0
material,0
is,0
to,0
be,0
or,0
has been published _,0
we,0
wouId,0
te grateful,0
if you would,0
include,0
"the periodical citation,",0
Thank you,0
In advance,0
for your,0
consi,0
deration,0
and assistance.,0
"Sincerely ,",0
(Mrs.),0
Roberta,1
B.,1
Willfams,1
Research,0
Librarian,0
RBW/ jnh/O10,0
KEYWQRD_INDEX,0
Tventy-Third Tobacco Chemists,0
"Conference,",0
Manuscript Request,0
1,0
650305466,0
PRODUCED,0
FROM,0
B&W,0
WEB,0
SITE,0
May,0
Dep=,0
very,0
THE CoONCIL FOR TOBACCO RESEARCH_U.S.A:,0
Inc,0
900 THIRD,6
4VENUE,6
NEW YORK; NY 10022,6
HARMOX C.,1
"McALLISTER,",1
FFD,0
REREA,0
RCH DIRECTOR,0
"December 22, 1988",0
"MC Wu, Ph.D_",1
Dept of Biochemsitry,0
University of North Texas,6
"Denton, TX",6
76203,6
Dear Df. Wu:,0
Thank you for your expression of,0
interest in our program of research,0
support,0
I am pleased to,0
enclose a recent Annual Report that,0
lists grants currently supported and,0
brochure describing,0
policies of,0
The Council,0
Our application procedure is a two-step,0
"process, comprising &",0
"preliminary inquiry and, if that is",0
"approved, & final proposal",0
To accomplish the first step;,0
potential applicants should submit a,0
brief (3 to,0
4 page) preliminary outline of the study,0
for,0
which support is sought,0
It should contain the following,0
information:,0
A synopsis of the project under,0
"investigation, its present goals and",0
status_,0
A brief outline of plans and goals for,0
"the proposed research, specifying the",0
next steps to be,0
taken:,0
Anticipated duration and annual direct,0
costs of the study as proposed:,0
Please note that The,0
Council will only provide support for,0
a maximum of,0
3 years.,0
Although grants are made for,0
one year at a time; Up to two annual,0
renewals can be considered 0n the basis,0
of progress,0
reports and materials submitted with,0
renewal applications,0
It would also be helpful to have;,0
Brief curricula vitae and scientific,0
bibliographies of the applicant and,0
principal professional,0
level collaborators,0
The two-page NIH format is preferred Eor,0
the preliminary inquiry,0
One copy each of any two or three,0
"publications, abstracts Or manuscripts",0
that are closely,0
related to the project for which funding,0
is being sought,0
Preliminary inquires are evaluated by,0
the Executive Committee of Our,0
Scientific Advisory,0
"Board for scientific merit and for ""fit""",0
into The Council's current,0
multidisciplinary biomedical,0
research program,0
The reviewers either encourage Or,0
discourage submission of,0
formal,0
detailed application for full,0
competitive consideration:,0
That process takes approximately two,0
months,0
"IE the vote is to encourage, then",0
appropriate forms and instructions are,0
provided;,0
Submission deadlines for full (not,0
preliminary_,0
applications are May 31 and November 30;,0
activation is typically seven months,0
later,0
"Sincerely,",0
H_^malll,0
Harmon McAllister,0
Encl,0
HCM/ mla,0
"Cusato, Denise",0
1,0
From;,0
Carolyn J.,1
Sent:,0
"Thursday, August 05, 1999 10.51 AM",0
"Chaikin, Karen",0
Subject:,0
RE: Focus Groupsidebrief,0
"have a conilict--sorry, but",0
would,0
to put in my 2 cents before we make,0
changes,0
Carolyn,0
YSP,0
917-663-2253,4
"Levy,",1
To:,0
Iike,1
Levy,1
1,0
"{005""0/(",0
WLLLLNBO,0
TODACCO,0
CORPORATION,0
{0or,0
Ku.Bor,0
ERNEST PEPPLEs,0
IBOzi 774,0
747,0
IBo? _,0
"774.70""'",0
"Novenber 10 ,",0
1980,0
Hesers,0
BovlLng,0
Holtznan,0
Jecob,0
Bblon,0
Bpeers,0
Tucker,1
"4B, Brow",0
Tnle 01ll,0
copflro,0
tbat,0
tbe,0
next meeting Of the 1ndustry regeercb,0
review group,0
012l,0
take place,0
OD,0
Thuredey,0
"December 11 ,",0
at 2:30,0
9+0 .,0
Je peeting,0
5Il1,0
be beld,0
9t,0
the officeb of,0
CIR,0
Lp Nem York _,0
Tbe,0
purpobo Of,0
the neetleg,0
Pl1l,0
be,0
to beer,0
Prebeniatfon given,0
by,0
Dr,0
Gardner end,0
otherb,0
Pleabe,0
re-CODflrm,0
to ne,0
tbe,0
nuber,0
Of,0
Esopae,0
wbo,0
be,0
coning,0
to,0
tbe neetlng Fitb you,0
B0,0
tbat,0
Qay,0
CTR know_,0
All good Wlebes _,0
Cordlally,0
Znelotha,0
EPldIb,0
Cc:,0
Mr_,0
Addleon Yeaman,1
Ur,0
Tom,1
Boy,1
PHILIP MORRIS U.S: A.,0
INTER-O FFICE,0
CORRE SPONDENCE,0
"Richmond, Virginia",6
To:,0
Willie Houck,1
"Date: December 3, 1992",0
"Counts, Wrenn, Nichols",0
Subject:,0
Project 2703 Weekly Summary W,0
Cartridge Development,0
"Additional handsheets of 10% TiO, paper",0
were received' from the,0
Technology,0
Group,0
Extra handsheets of 10% CaCO_,0
paper were requested today.a5 there is,0
some question,0
about the acceprability of TiO_,0
in ovenwraps,0
Both paper types had better opacity than,0
the,0
innerwrap-type paper now,0
beizg,0
used,0
Several samples of coatedimat perforated,0
t0 different porosities at K-C were,0
received:,0
"K-C"" s hole pattern is more widely",0
